id,firstName,lastName,secondName,dateOfBirth,dateOfDeath,placeOfBirth,placeOfBirthName,placeOfDeath,placeOfDeathName,travel,burialPlace,burialDate,testament,actTestament,dateBaptism,religion,gender,stcn,orphanage,education,posUniversity,miscellaneous,profStart,profEnd,father,fatherName,mother,motherName
A427,NULL,'Adriaen van Gaesbeeck',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P1132',NULL,'P1133',NULL
GDV428,'Daniel','Gaesbeeck','van','1634',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. HK 28-2-1693',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1655','1692','P1134','de Leidse banketbakker Abraham Cornelisz van Gaesbeeck','P1135','en Anna Bulsingh'
GGJ429,'Gaing','Ganne Gamme','Jan','1592',NULL,'PLACE12','engeland',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1616','1625','P1137',NULL,'P1138',NULL
GV430,'Volraedt','Gaubisch Goubis',NULL,'1633',NULL,'PLACE117',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1595','1599','P1141',NULL,'P1142',NULL
GP431,'P','Gautier',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1744','1745','P1144',NULL,'P1145',NULL
GJ432,'Jacob','Gavori',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1628',NULL,'P1146',NULL,'P1147',NULL
GTV433,'Thomas','Geel','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1722',NULL,'P1148',NULL,'P1149',NULL
GNA434,'Niclaes','Geelkercken Geylkerck','Arnoutsz van','1629',NULL,'PLACE118',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1612','1614','P1150',NULL,'P1151',NULL
GPV435,'Pieter','Geenen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1616','1617','P1153',NULL,'P1154',NULL
GSH436,'Sydrach','Geenen','Hendriksz van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1632','1641','P1155',NULL,'P1156',NULL
GAJ437,'Abraham','Geervliet','Jansz van','1628',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1649','1657','P1158',NULL,'P1159',NULL
GJV438,'Johannes','Gelder','van','1698',NULL,'PLACE119',NULL,NULL,NULL,NULL,'begr. 29-1-1681 HK',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1653','1681','P1161',NULL,'P1162',NULL
GWW439,'Willem','Geldermalsen','Willemsz van','1588',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1622','1628','P1165',NULL,'P1166',NULL
GS440,'Samuel','Genet',NULL,'11',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726','1764','P1167',NULL,'P1168',NULL
GJJ441,'Johannes','Gerrevink','Jan van',NULL,NULL,'PLACE47','egmond op den hoef',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1717','1743','P1169',NULL,'P1170',NULL
GJ442,'Jacob','Gerrits',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1560','1670','P1172',NULL,'P1173',NULL
GM443,'Mathijs','Gerrits',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1575',NULL,'P1174',NULL,'P1175',NULL
GK444,'Karel','Gerstecoren',NULL,'1660',NULL,NULL,NULL,NULL,NULL,NULL,'begr. 23/28-8-1660 PK',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1654','1660','P1176',NULL,'P1177',NULL
GJD445,'Jacques','Gheyn','de',NULL,NULL,'PLACE120',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P1178',NULL,'P1179',NULL
GJ446,'Jan','Ghijsbrechtsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1540',NULL,'P1180',NULL,'P1181',NULL
GA447,'Abraham','Gijsman Jr',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1749',NULL,'P1182',NULL,'P1183',NULL
GE448,'Elisabeth','Gildenhuysen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1769',NULL,'P1185',NULL,'P1186',NULL
GC449,'Christiaan','Gillisz',NULL,NULL,NULL,'PLACE10','antwerpen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1621',NULL,'P1188',NULL,'P1189',NULL
GJW450,'Jelisz','Gillisz Gielisz','Willem',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1622','1631','P1191',NULL,'P1192',NULL
GCW451,'Cornelis','Goddaeus','Willem','1768',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1789','1791','P1193',NULL,'P1194',NULL
GH452,'Hendrik','Goddaeus',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'18',NULL,'P1197',NULL,'P1198',NULL
GB453,'Bastiaan','Godefroy',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1614',NULL,'P1199',NULL,'P1200',NULL
GJ454,'Johannes','Godefroy',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P1201',NULL,'P1202',NULL
GP455,'Pieter','Goedaert',NULL,NULL,NULL,'PLACE121',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1654','1680','P1203',NULL,'P1204',NULL
GD456,'Daniel','Goedval',NULL,'1653',NULL,'PLACE9','franeker',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1712','1753','P1206',NULL,'P1207',NULL
GN457,'Nicolaas','Goedeljee',NULL,NULL,NULL,'PLACE49','zoeterwoude',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1798',NULL,'P1209',NULL,'P1210',NULL
GP458,'Pieter','Goeman',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1705','1708','P1211',NULL,'P1212',NULL
GA459,'Abraham','Gogat',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1665','1685','P1214',NULL,'P1215',NULL
GZJ460,'Zeeger','Gogh Goch','Jansz van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1657','1666','P1216',NULL,'P1217',NULL
GN461,'Nicolaus','Goldmannus',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1662',NULL,'P1220',NULL,'P1221',NULL
GA462,'Abraham','Gombert',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1690',NULL,'P1222',NULL,'P1223',NULL
GA464,'Abraham','Goris',NULL,'1637',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1637',NULL,'P1227',NULL,'P1228',NULL
GJ465,'Jacob','Goudfroy',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1712',NULL,'P1229',NULL,'P1230',NULL
GJD466,'Johannes','Graaf','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1725',NULL,'P1231',NULL,'P1232',NULL
GPD467,'Pieter','Graaf Graef','de','1647',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. HK 9/16-1',NULL,NULL,NULL,NULL,'Remonstrants','M',NULL,NULL,NULL,NULL,NULL,'1678','1694','P1233',NULL,'P1234',NULL
GJ468,'Jacobus','Graeffschap',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1744',NULL,'P1236',NULL,'P1237',NULL
GPL469,'Pieter','Grand','le','1663',NULL,'PLACE122',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1651',NULL,'P1239',NULL,'P1240',NULL
GHL470,'Harmen','Grasteck','Lodewijcksz van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1644',NULL,'P1242',NULL,'P1243',NULL
G471,NULL,'Greb',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1785',NULL,'P1244',NULL,'P1245',NULL
GWH472,'Wiggert','Grijp','Hendrik','1765',NULL,NULL,NULL,NULL,NULL,NULL,'begr. tussen 31-3 en 7-4; hij wordt jongman genoemd',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1784','1786','P1246',NULL,'P1247',NULL
GJ473,'Jan','Groenevelt',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1664',NULL,'P1248',NULL,'P1249',NULL
GHG474,'Hendrik','Grnloh','Gerhard',NULL,NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1793',NULL,'P1250',NULL,'P1251',NULL
GD475,'Dirk','Groot',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1775',NULL,'P1252',NULL,'P1253',NULL
GHW476,'Hugo','Groot','Willemsz de','1744',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1773',NULL,'P1254',NULL,'P1255',NULL
GJW477,'Jan','Groot','Willemsz de','1710',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1733','1749','P1257',NULL,'P1258',NULL
GWD478,'Willem','Groot','de','1682',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1707','1765','P1259',NULL,'P1260',NULL
GJ479,'Jan','Guldenbach',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,'1778','1793','P1270',NULL,'P1271',NULL
GC480,'Christoffel','Guyot',NULL,'1559',NULL,'PLACE10','antwerpen',NULL,NULL,NULL,'begr. 12-3-1605',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1598','1605','P1272',NULL,'P1273',NULL
HJ481,'Johannes','Haagens',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1655',NULL,'P1274',NULL,'P1275',NULL
HC482,'Cornelis','Haak',NULL,'1716',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. tussen 26-9 en 3-10',NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1738','1768','P1276',NULL,'P1277',NULL
HDI483,'Dirk','Haak','I','1682',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1707','1738','P1278',NULL,'P1279',NULL
HDI484,'Dirk','Haak','II','26',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. tussen 27-10 en 3-11',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1713','1774','P1281',NULL,'P1282',NULL
DJ485,'Johannes','dHaan',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1685',NULL,'P1285',NULL,'P1286',NULL
HJH486,'Jan','Haen','Harmens',NULL,NULL,'PLACE123',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1643',NULL,'P1287',NULL,'P1288',NULL
HLD487,'Lothus','Haes','de','1688',NULL,'PLACE124',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,'1670','1674','P1290',NULL,'P1291',NULL
HWG488,'Wolter','Haes','Gualtherus de','1604',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1625','1658','P1292',NULL,'P1293',NULL
HHL489,'Hendrick','Haestens','Lodewijcksz van','1566',NULL,'PLACE41','leuven',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1596','1620','P1301',NULL,'P1302',NULL
HJ490,'Johannes','Hagedoorn',NULL,'31',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1713',NULL,'P1304',NULL,'P1305',NULL
HCV491,'Christiaen','Hagen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1670','1675','P1308',NULL,'P1309',NULL
VJ492,'Jan','van der Hagen Haegen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1561',NULL,'P1310',NULL,'P1311',NULL
HA493,'Adolphus','Hagenaeus',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P1312',NULL,'P1313',NULL
HW494,'Willem','Haleer = Bayly',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P1314',NULL,'P1315',NULL
HF495,'Franois','Halewijn',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1783',NULL,'P1316',NULL,'P1317',NULL
HJB496,'Jan','Haneman of Heeneman','Barentsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1650','1660','P1318',NULL,'P1319',NULL
HA498,'Albert','Hard',NULL,'1736',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1763',NULL,'P1325',NULL,'P1326',NULL
HF499,'Frederik','Haring Haaring',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1688','1717','P1328',NULL,'P1329',NULL
HP500,'Pieter','Harmans',NULL,'1646',NULL,'PLACE3','utrecht',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1646',NULL,'P1330',NULL,'P1331',NULL
HP501,'Pieter','Harmansz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1622','1626','P1332',NULL,'P1333',NULL
HM503,'Meynert','Harmensz',NULL,'1587',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1614',NULL,'P1337',NULL,'P1338',NULL
HJ504,'Joost','Hartgers',NULL,'1656',NULL,'PLACE97',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1627',NULL,'P1339',NULL,'P1340',NULL
HB505,'Barend','Hartsteen',NULL,'1621',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1643',NULL,'P1341',NULL,'P1342',NULL
HJI506,'Johannes','Hasebroek','I',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1731','1784','P1343',NULL,'P1344',NULL
HJI507,'Johannes','Hasebroek','II','1734',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1759','1796','P1346',NULL,'P1347',NULL
HH508,'Henrichus','Hatsta',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1582',NULL,'P1349',NULL,'P1350',NULL
HJ509,'Jan','Hattu',NULL,'1623',NULL,NULL,NULL,NULL,NULL,NULL,'begr. 31-1-1623',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1615','1624','P1351',NULL,'P1352',NULL
HHH510,'Hendrik','Hazenberg','Hendrikszn','1748',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1774','1812','P1353',NULL,'P1354',NULL
HDV511,'Daniel','Heck','van',NULL,NULL,'PLACE51','basel',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P1355',NULL,'P1356',NULL
HPV512,'Pieter','Heemskerck','Vincentsz Centen van','1597',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,'1622','1652','P1359',NULL,'P1360',NULL
HC513,'Cornelis','Heeneman',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1714','1755','P1362',NULL,'P1363',NULL
HF514,'Frans','Heeneman',NULL,'1650',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1676','1713','P1365',NULL,'P1366',NULL
HJ515,'Jacob','Heeneman',NULL,'1670',NULL,'PLACE125',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,'1670','P1368',NULL,'P1369',NULL
HP516,'Petrus','Heghius',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1672',NULL,'P1374',NULL,'P1375',NULL
HFJ523,'Frans','Heger','jr. de','1621',NULL,'PLACE126',NULL,NULL,NULL,NULL,'begr. PK 4-11-1653',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1625','1651','P1388',NULL,'P1389',NULL
HFI536,'Frans','Heger','II de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1653','1658','P1425',NULL,'P1426',NULL
HJ537,'Johannes','Helmes Helmis',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1686',NULL,'P1427',NULL,'P1428',NULL
HE538,'Egbert','Hemar',NULL,NULL,NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1747',NULL,'P1432',NULL,'P1433',NULL
HEV539,'Elisabeth','Hemert','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1777','1792','P1435',NULL,'P1436',NULL
HBL540,'Benjamin','Hemmelinck bijgenaamd courantier','Lourisz',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1632','1644','P1437',NULL,'P1438',NULL
HLL541,'Laurens','Hemmelinck Hemling','Louris','1565',NULL,'PLACE54','nieuwpoort',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1598','1622','P1440',NULL,'P1441',NULL
HJ542,'Jan','Henricx',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1643',NULL,'P1444',NULL,'P1445',NULL
HJ543,'Joost','Henricxz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1646',NULL,'P1446',NULL,'P1447',NULL
HS544,'Samuel','Henricxz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1643',NULL,'P1449',NULL,'P1450',NULL
HF545,'Frans','Hercules',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1646',NULL,'P1453',NULL,'P1454',NULL
HI546,'Isaac','Hercules',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1673',NULL,'P1455',NULL,'P1456',NULL
HJ547,'Johannes','Hercules Overlander',NULL,'1634',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1657','1677','P1457',NULL,'P1458',NULL
HN548,'Nicolaes','Hercules',NULL,'1628',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begraven HK 13-9-1661',NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1655','1661','P1460',NULL,'P1461',NULL
H549,NULL,'Hercules (Harckeles',NULL,NULL,NULL,'PLACE128',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P1463',NULL,'P1464',NULL
HL550,'Leendert','Herding',NULL,'1752',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Doopsgezind','M',NULL,NULL,NULL,NULL,NULL,'1773','1815','P1466',NULL,'P1467',NULL
HV551,'Vincent','Herding',NULL,'27',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Doopsgezind','M',NULL,NULL,NULL,NULL,NULL,'1809','1835','P1470',NULL,'P1471',NULL
VBP552,'Barend','van der Heyde','Pietersz',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1654','1662','P1472',NULL,'P1473',NULL
VJ553,'Jan','van der Heyde',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P1475',NULL,'P1476',NULL
HC554,'Cornelis','Heyligert',NULL,'1792',NULL,'PLACE129',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766','1792','P1477',NULL,'P1478',NULL
HH555,'Hendrik','Heyligert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1738',NULL,'P1480',NULL,'P1481',NULL
HJ556,'Johannes','Heyligert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1735','1779','P1483',NULL,'P1484',NULL
HM557,'Michiel','Heyligert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1730','1738','P1485',NULL,'P1486',NULL
HH558,'Heyndrick','Heyndricksz Hendricksz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1608',NULL,'P1487',NULL,'P1488',NULL
